,Age,PassengerId,Survived,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Name_Len,Dead_female_family,Survive_male_family,IsChild,High_Survival_Ticket,Low_Survival_Ticket,Embarked_C,Embarked_Q,Embarked_S,FamilySize_Alone,FamilySize_Big,FamilySize_Small,Cabin_isNull,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Low_Fare,High_Fare
57,38,949,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0
58,39,950,,0,0,1,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
59,54,951,,0,1,0,0,2,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
60,25,952,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
61,48,953,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
62,26,954,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
63,32,955,,0,1,0,0,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
64,20,956,,1,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
65,46,957,,0,0,0,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
66,26,958,,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
67,69,959,,0,0,1,0,3,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
68,47,960,,0,0,1,0,3,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
69,83,961,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1
70,36,962,,0,1,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
71,31,963,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
72,44,964,,0,1,0,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
73,43,965,,0,0,1,0,3,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
74,53,966,,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
75,49,967,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
76,39,968,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
77,77,969,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
78,45,970,,0,0,1,0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
79,36,971,,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
80,12,972,,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
81,91,973,,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
82,71,974,,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
83,39,975,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
84,45,976,,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
85,39,977,,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
86,41,978,,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
87,26,979,,0,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
88,26,980,,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
89,8,981,,1,0,0,0,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
90,32,982,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
91,39,983,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
92,41,984,,0,0,0,1,4,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
93,39,985,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
94,38,986,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
95,38,987,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
96,96,988,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
97,44,989,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
98,29,990,,0,1,0,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
99,50,991,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
100,64,992,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
101,41,993,,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
102,39,994,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
103,39,995,,0,0,1,0,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
104,24,996,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
105,42,997,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
106,31,998,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
107,39,999,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
108,39,1000,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
109,27,1001,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
110,62,1002,,0,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
111,26,1003,,0,1,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
112,54,1004,,0,1,0,0,2,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
113,27,1005,,0,1,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
114,87,1006,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
115,26,1007,,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
116,39,1008,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
117,7,1009,,0,1,0,0,3,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
118,54,1010,,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
119,44,1011,,0,0,0,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
120,19,1012,,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
121,39,1013,,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
122,53,1014,,0,0,0,1,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
123,42,1015,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
124,39,1016,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
125,25,1017,,0,1,0,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
126,32,1018,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
127,26,1019,,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
128,63,1020,,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
129,36,1021,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
130,48,1022,,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
131,75,1023,,0,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
132,47,1024,,0,0,0,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
133,39,1025,,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
134,64,1026,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
135,36,1027,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
136,40,1028,,0,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
137,39,1029,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
138,34,1030,,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
139,60,1031,,0,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
140,16,1032,,0,1,0,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
141,50,1033,,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
142,85,1034,,0,0,1,0,2,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
143,42,1035,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
144,63,1036,,0,0,1,0,4,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
145,47,1037,,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
146,63,1038,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
147,32,1039,,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
148,63,1040,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
149,45,1041,,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
150,34,1042,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
151,39,1043,,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
152,84,1044,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
153,54,1045,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
154,20,1046,,1,0,0,0,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
155,36,1047,,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
156,44,1048,,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
157,34,1049,,0,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
158,63,1050,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
159,39,1051,,0,0,0,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
160,26,1052,,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
161,13,1053,,1,0,0,0,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
162,39,1054,,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
163,39,1055,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
164,62,1056,,0,0,1,0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
165,39,1057,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
166,70,1058,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
167,26,1059,,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
168,66,1060,,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
169,32,1061,,0,1,0,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
170,39,1062,,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
171,41,1063,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
172,34,1064,,0,0,1,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
173,39,1065,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
174,60,1066,,0,0,1,0,4,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
175,23,1067,,0,1,0,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
176,29,1068,,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
177,76,1069,,0,0,1,0,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
178,54,1070,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
179,88,1071,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
180,45,1072,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
181,56,1073,,0,0,1,0,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
182,26,1074,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
183,39,1075,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
184,41,1076,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
185,60,1077,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
186,31,1078,,0,1,0,0,4,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
187,25,1079,,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
188,26,1080,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
189,60,1081,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
190,51,1082,,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
191,63,1083,,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
192,18,1084,,1,0,0,0,4,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
193,85,1085,,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
194,14,1086,,1,0,0,0,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
195,50,1087,,0,0,1,0,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
196,12,1088,,1,0,0,0,3,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
197,26,1089,,0,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
198,34,1090,,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
199,47,1091,,0,0,0,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
200,26,1092,,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
201,1,1093,,1,0,0,0,4,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
202,69,1094,,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
203,14,1095,,0,1,0,0,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
204,38,1096,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
205,63,1097,,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
206,53,1098,,0,1,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
207,36,1099,,0,0,1,0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
208,50,1100,,0,1,0,0,3,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
209,38,1101,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
210,48,1102,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
211,39,1103,,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
212,25,1104,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
213,83,1105,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
214,57,1106,,0,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0
215,63,1107,,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
216,26,1108,,0,1,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
217,80,1109,,0,0,1,0,2,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
218,72,1110,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
219,39,1111,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
220,45,1112,,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
221,31,1113,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
222,32,1114,,0,0,0,1,2,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
223,31,1115,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
224,75,1116,,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
225,47,1117,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
226,34,1118,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
227,26,1119,,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
228,61,1120,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
229,54,1121,,0,0,1,0,4,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
230,21,1122,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
231,31,1123,,0,1,0,0,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
232,31,1124,,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
233,39,1125,,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
234,59,1126,,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
235,29,1127,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
236,88,1128,,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
237,29,1129,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
238,26,1130,,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
239,70,1131,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
240,77,1132,,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
241,66,1133,,0,0,0,1,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
242,66,1134,,0,0,1,0,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
243,39,1135,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
244,12,1136,,1,0,0,0,4,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
245,62,1137,,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
246,32,1138,,0,0,0,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
247,63,1139,,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
248,44,1140,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
249,47,1141,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
250,6,1142,,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
251,29,1143,,0,0,1,0,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
252,41,1144,,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
253,36,1145,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
254,49,1146,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
255,39,1147,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
256,39,1148,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
257,42,1149,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
258,28,1150,,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
259,31,1151,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
260,55,1152,,0,0,1,0,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
261,31,1153,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
262,44,1154,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
263,7,1155,,0,1,0,0,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
264,45,1156,,0,0,1,0,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
265,39,1157,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
266,63,1158,,0,0,1,0,4,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
267,39,1159,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
268,26,1160,,0,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
269,25,1161,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
270,68,1162,,0,0,1,0,3,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
271,39,1163,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
272,39,1164,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
273,26,1165,,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
274,39,1166,,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
275,29,1167,,0,1,0,0,4,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
276,42,1168,,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
277,60,1169,,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
278,45,1170,,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
279,32,1171,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
280,34,1172,,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
281,4,1173,,1,0,0,0,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
282,26,1174,,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
283,15,1175,,0,1,0,0,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
284,8,1176,,0,1,0,0,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
285,54,1177,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
286,39,1178,,0,0,1,0,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
287,36,1179,,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
288,39,1180,,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
289,39,1181,,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
290,63,1182,,0,0,1,0,4,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
291,45,1183,,0,1,0,0,4,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
292,39,1184,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
293,75,1185,,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1
294,54,1186,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
295,39,1187,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
296,7,1188,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
297,39,1189,,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
298,45,1190,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
299,44,1191,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
300,48,1192,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
301,45,1193,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
302,64,1194,,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
303,36,1195,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
